typification	typificationLabel
Q68536	http://specimens.kew.org/herbarium/K000297053: isotype of Acaciella sotoi L.Rico
Q68537	http://specimens.kew.org/herbarium/K000297429: isotype of Abarema callejasii Barneby & J.W.Grimes
Q68538	http://specimens.kew.org/herbarium/K000302816: isotype of Anthurium raimundii Mayo, Haigh & Nadruz
Q68539	http://specimens.kew.org/herbarium/K000306568: holotype of Angraecum platycornu Hermans, P.J.Cribb & Bosser
Q68540	http://specimens.kew.org/herbarium/K000306593: holotype of Aeranthes campbelliae Hermans & Bosser
Q68541	http://specimens.kew.org/herbarium/K000322200: holotype of Aechmea pectinata Baker
Q68542	http://specimens.kew.org/herbarium/K000328054: isotype of Arachis burchellii Krapov. & W.C.Greg.
Q68543	http://specimens.kew.org/herbarium/K000328071: isotype of Arachis kempff-mercadoi Krapov., W.C.Greg. & C.E.Simpson
Q68544	http://specimens.kew.org/herbarium/K000329279: lectotype of Adesmia villosa Hook.f.
Q68545	http://specimens.kew.org/herbarium/K000342303: isotype of Aponogeton nateshii S.R.Yadav
Q68546	http://specimens.kew.org/herbarium/K000342333: isotype of Astartea montana Rye
Q68547	http://specimens.kew.org/herbarium/K000342334: isotype of Astartea granitica Rye & Trudgen
Q68548	http://specimens.kew.org/herbarium/K000342335: isotype of Astartea decemcostata Rye
Q68549	http://specimens.kew.org/herbarium/K000346412: isotype of Askidiosperma delicatulum H.P.Linder
Q68550	http://specimens.kew.org/herbarium/K000381936: isotype of Apeiba uittienii Jans.-Jac. & Westra
Q68551	http://specimens.kew.org/herbarium/K000394274: isotype of Blepharis spinescens Vollesen
Q68552	http://specimens.kew.org/herbarium/K000394276: isotype of Blepharis thulinii Vollesen
Q68553	http://specimens.kew.org/herbarium/K000394312: holotype of Blepharis petraea Vollesen
Q68554	http://specimens.kew.org/herbarium/K000394313: isotype of Blepharis petraea Vollesen
Q68555	http://specimens.kew.org/herbarium/K000395201: holotype of Berberis yingjingensis D.F.Chamb. & Harber
Q68556	http://specimens.kew.org/herbarium/K000400095: isotype of Anthurium cogolloanum Croat & M.M.Mora
Q68557	http://specimens.kew.org/herbarium/K000400096: isotype of Anthurium cogolloanum Croat & M.M.Mora
Q68558	http://specimens.kew.org/herbarium/K000400318: isotype of Bomarea amilcariana Stergios & Dorr
Q68559	http://specimens.kew.org/herbarium/K000400383: isotype of Biarum tenuifolium subsp. idomenaeum P.C.Boyce & Athanasiou
Q68560	http://specimens.kew.org/herbarium/K000400527: isotype of Anthurium curicuriariense Croat
Q68561	http://specimens.kew.org/herbarium/K000400669: isotype of Babiana grandiflora Goldblatt & J.C.Manning
Q68562	http://specimens.kew.org/herbarium/K000400671: isotype of Babiana radiata Goldblatt & J.C.Manning
Q68563	http://specimens.kew.org/herbarium/K000400672: isotype of Babiana rubella Goldblatt & J.C.Manning
Q68564	http://specimens.kew.org/herbarium/K000400673: isotype of Aristea nana Goldblatt & J.C.Manning
Q68565	http://specimens.kew.org/herbarium/K000400678: isotype of Babiana engysiphon J.C.Manning & Goldblatt
Q68566	http://specimens.kew.org/herbarium/K000400702: isotype of Anthurium cowanii Croat
Q68567	http://specimens.kew.org/herbarium/K000401096: isotype of Asparagus aridicola Sebsebe
Q68568	http://specimens.kew.org/herbarium/K000401097: isotype of Aloe bruynsii P.I.Forst.
Q68569	http://specimens.kew.org/herbarium/K000407169: lectotype of Berberis darwinii Hook.
Q68570	http://specimens.kew.org/herbarium/K000417688: isotype of Bauhinia xerophyta Du Puy & R.Rabev.
Q68571	http://specimens.kew.org/herbarium/K000417692: isotype of Bauhinia morondavensis Du Puy & R.Rabev.
Q68572	http://specimens.kew.org/herbarium/K000417697: holotype of Bauhinia madagascariensis subsp. meridionalis Du Puy & R.Rabev.
Q68573	http://specimens.kew.org/herbarium/K000417698: isotype of Bauhinia madagascariensis subsp. meridionalis Du Puy & R.Rabev.
Q68574	http://specimens.kew.org/herbarium/K000417704: isotype of Bauhinia decandra Du Puy & R.Rabev.
Q68575	http://specimens.kew.org/herbarium/K000417706: isotype of Bauhinia capuronii Du Puy & R.Rabev.
Q68576	http://specimens.kew.org/herbarium/K000433102: isotype of Arthrostylidium judziewiczii Davidse
Q68577	http://specimens.kew.org/herbarium/K000433195: isotype of Aulonemia chimantaensis Judz. & Davidse
Q68578	http://specimens.kew.org/herbarium/K000433549: holotype of Aciachne acicularis Laegaard
Q68579	http://specimens.kew.org/herbarium/K000433909: isotype of Arundinella kerrii Teerawat. & Sungkaew
Q68580	http://specimens.kew.org/herbarium/K000434160: isotype of Anthurium jureianum Cath. & Olaio
Q68581	http://specimens.kew.org/herbarium/K000434237: isotype of Anthurium curtispadix Croat
Q68582	http://specimens.kew.org/herbarium/K000434253: isotype of Anthurium penningtonii Croat
Q68583	http://specimens.kew.org/herbarium/K000434259: isotype of Anthurium paraguayense var. coroicoanum Croat
Q68584	http://specimens.kew.org/herbarium/K000434355: isotype of Anthurium propinquum var. albispadix Croat & J.Rodr.
Q68585	http://specimens.kew.org/herbarium/K000434416: isotype of Anthurium willifordii Croat
Q68586	http://specimens.kew.org/herbarium/K000442528: isotype of Artocarpus albobrunneus C.C.Berg
Q68587	http://specimens.kew.org/herbarium/K000450591: holotype of Barleria penelopeana I.Darbysh.
Q68588	http://specimens.kew.org/herbarium/K000450749: isotype of Barleria inclusa I.Darbysh.
Q68589	http://specimens.kew.org/herbarium/K000462562: isotype of Acanthophoenix rousselii N.Ludw.
Q68590	http://specimens.kew.org/herbarium/K000468497: holotype of Barleria inclusa I.Darbysh.
Q68591	http://specimens.kew.org/herbarium/K000475924: holotype of Blechnum puniceum T.C.Chambers, P.J.Edwards & R.J.Johns
Q68592	http://specimens.kew.org/herbarium/K000475925: holotype of Blechnum puniceum T.C.Chambers, P.J.Edwards & R.J.Johns
Q68593	http://specimens.kew.org/herbarium/K000476979: isotype of Acalypha californica Benth.
Q68594	http://specimens.kew.org/herbarium/K000478421: isotype of Ateleia chicoasensis J.Linares
Q68595	http://specimens.kew.org/herbarium/K000484006: lectotype of Adiantum glaucophyllum Hook.
Q68596	http://specimens.kew.org/herbarium/K000487644: isotype of Aspilia decumbens D.J.N.Hind
Q68597	http://specimens.kew.org/herbarium/K000501152: holotype of Bauhinia ramosissima Benth. ex Hemsl.
Q68598	http://specimens.kew.org/herbarium/K000501154: isotype of Bauhinia ramirezii Reynoso
Q68599	http://specimens.kew.org/herbarium/K000501350: holotype of Amorphophallus bognerianus Sivad. & Jaleel
Q68600	http://specimens.kew.org/herbarium/K000501494: isotype of Athyrium crassicaule J.P.Roux
Q68601	http://specimens.kew.org/herbarium/K000501723: isotype of Anthurium linganii Croat
Q68602	http://specimens.kew.org/herbarium/K000501724: isotype of Anthurium linganii Croat
Q68603	http://specimens.kew.org/herbarium/K000501729: isotype of Anthurium triciafrankiae Croat
Q68604	http://specimens.kew.org/herbarium/K000501730: isotype of Anthurium triciafrankiae Croat
Q68605	http://specimens.kew.org/herbarium/K000501737: isotype of Anthurium oxyanthum Croat & D.C.Bay
Q68606	http://specimens.kew.org/herbarium/K000501748: isotype of Anthurium rubrivellus Croat & D.C.Bay
Q68607	http://specimens.kew.org/herbarium/K000501750: isotype of Anthurium alluriquinense Croat
Q68608	http://specimens.kew.org/herbarium/K000501756: isotype of Anthurium rubrivellus Croat & D.C.Bay
Q68609	http://specimens.kew.org/herbarium/K000501791: isotype of Anthurium talmonii Mayo & Haigh
Q68610	http://specimens.kew.org/herbarium/K000501931: isotype of Anthurium holquinianum Croat & D.C.Bay
Q68611	http://specimens.kew.org/herbarium/K000501934: isotype of Anthurium genferryae Croat
Q68612	http://specimens.kew.org/herbarium/K000501947: isotype of Anthurium gaskinii Croat
Q68613	http://specimens.kew.org/herbarium/K000501948: isotype of Anthurium gaskinii Croat
Q68614	http://specimens.kew.org/herbarium/K000501953: isotype of Anthurium aylwardianum Croat
Q68615	http://specimens.kew.org/herbarium/K000501973: isotype of Anthurium ramoncaracasii Stergios & Dorr
Q68616	http://specimens.kew.org/herbarium/K000501974: isotype of Anthurium ramoncaracasii Stergios & Dorr
Q68617	http://specimens.kew.org/herbarium/K000504189: isotype of Abrotanella purpurea Swenson
Q68618	http://specimens.kew.org/herbarium/K000508062: holotype of Asclepias mtorwiensis Goyder
Q68619	http://specimens.kew.org/herbarium/K000508070: holotype of Asclepias breviantherae subsp. minor Goyder
Q68620	http://specimens.kew.org/herbarium/K000524013: isotype of Aloe megalacantha subsp. alticola M.G.Gilbert & Sebsebe
Q68621	http://specimens.kew.org/herbarium/K000524018: holotype of Aloe pulcherrima M.G.Gilbert & Sebsebe
Q68622	http://specimens.kew.org/herbarium/K000524280: isotype of Babiana avicularis Goldblatt & J.C.Manning
Q68623	http://specimens.kew.org/herbarium/K000524281: isotype of Babiana avicularis Goldblatt & J.C.Manning
Q68624	http://specimens.kew.org/herbarium/K000524461: isotype of Bomarea chaparensis Hofreiter
Q68625	http://specimens.kew.org/herbarium/K000524676: isotype of Aristea nigrescens J.C.Manning & Goldblatt
Q68626	http://specimens.kew.org/herbarium/K000524681: isotype of Babiana karooica Goldblatt & J.C.Manning
Q68627	http://specimens.kew.org/herbarium/K000524993: isotype of Babiana melanops Goldblatt & J.C.Manning
Q68628	http://specimens.kew.org/herbarium/K000529021: holotype of Basistemon klugii Barringer
Q68629	http://specimens.kew.org/herbarium/K000533786: lectotype of Bartsia laticrenata Benth.
Q68630	http://specimens.kew.org/herbarium/K000534488: holotype of Aphelandra ochrolarynx Leonard
Q68631	http://specimens.kew.org/herbarium/K000543906: isotype of Almeidea albiflora Bruniera & Groppo
Q68632	http://specimens.kew.org/herbarium/K000543909: isotype of Aegiphila uasadiana J.R.Grande
Q68633	http://specimens.kew.org/herbarium/K000543920: isotype of Alatococcus siqueirae Acev.-Rodr.
Q68634	http://specimens.kew.org/herbarium/K000545679: holotype of Asclepias crassicoronata Goyder
Q68635	http://specimens.kew.org/herbarium/K000545680: holotype of Asclepias occidentalis Goyder
Q68636	http://specimens.kew.org/herbarium/K000555475: isotype of Berlinia korupensis Mackinder & Burgt
Q68637	http://specimens.kew.org/herbarium/K000555716: holotype of Astragalus nubicola Podlech
Q68638	http://specimens.kew.org/herbarium/K000569566: isotype of Acanthopale aethiogermanica Ensermu
Q68639	http://specimens.kew.org/herbarium/K000573857: holotype of Aspidogyne popayanensis Ormerod
Q68640	http://specimens.kew.org/herbarium/K000573858: isotype of Aspidogyne popayanensis Ormerod
Q68641	http://specimens.kew.org/herbarium/K000573859: holotype of Aspidogyne zonata Ormerod
Q68642	http://specimens.kew.org/herbarium/K000575766: isotype of Boehmeria brevirostris Wedd.
Q68643	http://specimens.kew.org/herbarium/K000575769: holotype of Boehmeria bullata subsp. notobullata Friis & Wilmot-Dear
Q68644	http://specimens.kew.org/herbarium/K000575997: isotype of Aspidostemon lucens van der Werff
Q68645	http://specimens.kew.org/herbarium/K000580991: isotype of Aglaia saxonii W.N.Takeuchi
Q68646	http://specimens.kew.org/herbarium/K000581384: holotype of Artabotrys sarawakensis I.M.Turner
Q68647	http://specimens.kew.org/herbarium/K000581905: holotype of Artabotrys ochropetalus I.M.Turner
Q68648	http://specimens.kew.org/herbarium/K000589951: isotype of Alsophila esmeraldensis R.C.Moran
Q68649	http://specimens.kew.org/herbarium/K000589952: isotype of Alsophila esmeraldensis R.C.Moran
Q68650	http://specimens.kew.org/herbarium/K000600637: lectotype of Acalypha parvula Hook.f.
Q68651	http://specimens.kew.org/herbarium/K000607666: isotype of Begonia sandsiana W.N.Takeuchi
Q68652	http://specimens.kew.org/herbarium/K000607670: isotype of Begonia pentandra W.N.Takeuchi
Q68653	http://specimens.kew.org/herbarium/K000607815: holotype of Artabotrys byrsophyllus I.M.Turner & Utteridge
Q68654	http://specimens.kew.org/herbarium/K000608166: isotype of Begonia mekonggensis Girm. & Wiriad.
Q68655	http://specimens.kew.org/herbarium/K000609077: holotype of Aframomum tchoutoui D.J.Harris & Wortley
Q68656	http://specimens.kew.org/herbarium/K000609808: isotype of Beguea australis G.E.Schatz, Gereau & Lowry
Q68657	http://specimens.kew.org/herbarium/K000609810: isotype of Beguea tsaratananensis G.E.Schatz, Gereau & Lowry
Q68668	http://specimens.kew.org/herbarium/K000662802: isotype of Astiella pulla Groeninckx
Q68669	http://specimens.kew.org/herbarium/K000691681: isotype of Artabotrys atractocarpus I.M.Turner
Q68670	http://specimens.kew.org/herbarium/K000707027: holotype of Areca bakeri Heatubun
Q68671	http://specimens.kew.org/herbarium/K000707028: holotype of Areca dransfieldii Heatubun
Q68672	http://specimens.kew.org/herbarium/K000720671: isotype of Begonia abdullahpieei Kiew
Q68673	http://specimens.kew.org/herbarium/K000738253: holotype of Aloysia axillaris J.R.I.Wood
Q68674	http://specimens.kew.org/herbarium/K000738254: holotype of Aloysia axillaris J.R.I.Wood
Q68675	http://specimens.kew.org/herbarium/K000739203: isotype of Artabotrys kinabaluensis I.M.Turner
Q68676	http://specimens.kew.org/herbarium/K000741280: holotype of Boehmeria leptostachya Friis & Wilmot-Dear
Q68677	http://specimens.kew.org/herbarium/K000741300: holotype of Boehmeria manipurensis Friis & Wilmot-Dear
Q68658	http://specimens.kew.org/herbarium/K000609811: isotype of Beguea galokensis G.E.Schatz & Lowry
Q68659	http://specimens.kew.org/herbarium/K000609812: isotype of Beguea galokensis G.E.Schatz & Lowry
Q68660	http://specimens.kew.org/herbarium/K000618042: isotype of Ampelozizyphus guaquirensis W.Meier & P.E.Berry
Q68661	http://specimens.kew.org/herbarium/K000632898: lectotype of Andropogon carinatus Nees
Q68662	http://specimens.kew.org/herbarium/K000634982: holotype of Bakeridesia guerrerensis Donnell
Q68663	http://specimens.kew.org/herbarium/K000639471: holotype of Barringtonia tagala Jebb & Prance
Q68664	http://specimens.kew.org/herbarium/K000648083: holotype of Arundinella kokutensis Teerawat. & Sungkaew
Q68665	http://specimens.kew.org/herbarium/K000662791: isotype of Abrahamia elongata Randrian. & Lowry
Q68666	http://specimens.kew.org/herbarium/K000662792: isotype of Abrahamia phillipsonii Randrian. & Lowry
Q68667	http://specimens.kew.org/herbarium/K000662801: isotype of Astiella pulla Groeninckx
Q68678	http://specimens.kew.org/herbarium/K000741335: holotype of Boehmeria conica C.J.Chen, Wilmot-Dear & Friis
Q68679	http://specimens.kew.org/herbarium/K000743769: holotype of Aloe jibisana L.E.Newton
Q68680	http://specimens.kew.org/herbarium/K000750969: isotype of Actinocephalus aggregatus F.N.Costa
Q68681	http://specimens.kew.org/herbarium/K000761199: lectotype of Begonia acetosella Craib
Q68682	http://specimens.kew.org/herbarium/K000761201: lectotype of Begonia acetosella Craib
Q68683	http://specimens.kew.org/herbarium/K000761590: isotype of Barringtonia josephstaalensis W.N.Takeuchi
Q68684	http://specimens.kew.org/herbarium/K000771309: holotype of Aidia crassifolia S.E.Dawson & Gereau
Q68685	http://specimens.kew.org/herbarium/K000771310: holotype of Aidia abeidii S.E.Dawson & Gereau
Q68686	http://specimens.kew.org/herbarium/K000772602: holotype of Acanthus austromontanus Vollesen
Q68687	http://specimens.kew.org/herbarium/K000772603: isotype of Acanthus austromontanus Vollesen
Q68688	http://specimens.kew.org/herbarium/K000779564: isotype of Barleria fulvostellata subsp. scariosa I.Darbysh.
Q68689	http://specimens.kew.org/herbarium/K000779566: isotype of Barleria velutina Champl.
Q68690	http://specimens.kew.org/herbarium/K000779569: isotype of Barleria superata I.Darbysh.
Q68691	http://specimens.kew.org/herbarium/K000779570: isotype of Barleria glutinosa Champl.
Q68692	http://specimens.kew.org/herbarium/K000779571: isotype of Barleria pseudosomalia I.Darbysh.
Q68693	http://specimens.kew.org/herbarium/K000779572: holotype of Barleria pseudosomalia I.Darbysh.
Q68694	http://specimens.kew.org/herbarium/K000779575: holotype of Barleria robertsoniae I.Darbysh.
Q68695	http://specimens.kew.org/herbarium/K000779578: isotype of Barleria paolioides I.Darbysh.
Q68696	http://specimens.kew.org/herbarium/K000780083: isotype of Acacia woodmaniorum Maslin & Buscumb
Q68697	http://specimens.kew.org/herbarium/K000780513: holotype of Barleria maritima I.Darbysh.
Q68698	http://specimens.kew.org/herbarium/K000780514: holotype of Barleria faulknerae I.Darbysh.
Q68699	http://specimens.kew.org/herbarium/K000780515: holotype of Barleria hirtifructa I.Darbysh.
Q68700	http://specimens.kew.org/herbarium/K000780516: holotype of Barleria masaiensis I.Darbysh.
Q68701	http://specimens.kew.org/herbarium/K000780524: holotype of Barleria polhillii subsp. nidus-avis I.Darbysh.
Q68702	http://specimens.kew.org/herbarium/K000780530: holotype of Acanthopale macrocarpa Vollesen
Q68703	http://specimens.kew.org/herbarium/K000780531: isotype of Acanthopale macrocarpa Vollesen
Q68704	http://specimens.kew.org/herbarium/K000780541: holotype of Barleria polhillii I.Darbysh.
Q68705	http://specimens.kew.org/herbarium/K000793792: isotype of Backhousia oligantha A.R.Bean
Q68706	http://specimens.kew.org/herbarium/K000794476: isotype of Aloe rivierei Lavranos & L.E.Newton
Q68707	http://specimens.kew.org/herbarium/K000794477: isotype of Aloe rivierei Lavranos & L.E.Newton
Q68708	http://specimens.kew.org/herbarium/K000794964: holotype of Asystasia minutiflora Ensermu & Vollesen
Q68709	http://specimens.kew.org/herbarium/K000794972: holotype of Barleria holubii subsp. ugandensis I.Darbysh.
Q68710	http://specimens.kew.org/herbarium/K000794973: holotype of Barleria athiensis I.Darbysh.
Q68711	http://specimens.kew.org/herbarium/K000794975: holotype of Barleria polhillii subsp. latiloba I.Darbysh.
Q68712	http://specimens.kew.org/herbarium/K000794976: holotype of Barleria polhillii subsp. turkanae I.Darbysh.
Q68713	http://specimens.kew.org/herbarium/K000799422: holotype of Barleria richardsiae I.Darbysh.
Q68714	http://specimens.kew.org/herbarium/K000799424: holotype of Barleria aenea I.Darbysh.
Q68715	http://specimens.kew.org/herbarium/K000799432: holotype of Barleria mpandensis I.Darbysh.
Q68716	http://specimens.kew.org/herbarium/K000799433: holotype of Barleria vollesenii I.Darbysh.
Q68717	http://specimens.kew.org/herbarium/K000799434: isotype of Barleria vollesenii I.Darbysh.
Q68728	http://specimens.kew.org/herbarium/K000821650: isotype of Bernardia chinantlensis A.Cerv. & Flores Olv.
Q68729	http://specimens.kew.org/herbarium/K000826752: holotype of Alsophila parrisiae Lehnert
Q68730	http://specimens.kew.org/herbarium/K000826790: holotype of Alsophila telefominensis Lehnert
Q68731	http://specimens.kew.org/herbarium/K000826797: holotype of Alsophila nebulosa Lehnert
Q68732	http://specimens.kew.org/herbarium/K000831923: isotype of Agalmyla sojoliana Hilliard & B.L.Burtt
Q68733	http://specimens.kew.org/herbarium/K000831926: isotype of Agalmyla pulcherrima Hilliard & B.L.Burtt
Q68734	http://specimens.kew.org/herbarium/K000831927: holotype of Agalmyla columneoides Hilliard & B.L.Burtt
Q68735	http://specimens.kew.org/herbarium/K000831952: holotype of Agalmyla hooglenii Hilliard & B.L.Burtt
Q68736	http://specimens.kew.org/herbarium/K000831958: isotype of Agalmyla longiattenuata Hilliard & B.L.Burtt
Q68737	http://specimens.kew.org/herbarium/K000853124: holotype of Alsophila nebulosa Lehnert
Q68718	http://specimens.kew.org/herbarium/K000800888: isotype of Acacia trudgeniana Maslin
Q68719	http://specimens.kew.org/herbarium/K000810643: holotype of Agrostophyllum wagiribuanum Ormerod
Q68720	http://specimens.kew.org/herbarium/K000810645: holotype of Agrostophyllum spinuliferum subsp. misoense Ormerod
Q68721	http://specimens.kew.org/herbarium/K000810650: isotype of Agrostophyllum montis-jayanum Ormerod
Q68722	http://specimens.kew.org/herbarium/K000810654: isotype of Agrostophyllum flexuosum subsp. peloricum Ormerod
Q68723	http://specimens.kew.org/herbarium/K000810655: holotype of Agrostophyllum flexuosum Ormerod
Q68724	http://specimens.kew.org/herbarium/K000810811: isotype of Appendicula mimica Ormerod
Q68725	http://specimens.kew.org/herbarium/K000815824: isotype of Amomum staminidivum Gobilik, A.Lamb & A.D.Poulsen
Q68726	http://specimens.kew.org/herbarium/K000820378: isotype of Aristolochia yalaensis Phuph.
Q68727	http://specimens.kew.org/herbarium/K000821489: isotype of Austromyrtus glabra N.Snow & Guymer
Q68738	http://specimens.kew.org/herbarium/K000853125: holotype of Alsophila nebulosa Lehnert
Q68739	http://specimens.kew.org/herbarium/K000853127: holotype of Alsophila nebulosa Lehnert
Q68740	http://specimens.kew.org/herbarium/K000853352: holotype of Alsophila calcicola Lehnert
Q68741	http://specimens.kew.org/herbarium/K000853355: holotype of Alsophila calcicola Lehnert
Q68742	http://specimens.kew.org/herbarium/K000853358: holotype of Alsophila calcicola Lehnert
Q68743	http://specimens.kew.org/herbarium/K000853360: holotype of Alsophila calcicola Lehnert
Q68744	http://specimens.kew.org/herbarium/K000853361: holotype of Alsophila calcicola Lehnert
Q68745	http://specimens.kew.org/herbarium/K000853362: holotype of Alsophila excelsior Lehnert
Q68746	http://specimens.kew.org/herbarium/K000853363: holotype of Alsophila excelsior Lehnert
Q68747	http://specimens.kew.org/herbarium/K000853367: holotype of Alsophila excelsior Lehnert
