occurrenceID	item	gbifID	eventDate	locality	recordedBy	uri	scientificName	col:institutionCode	countryCode
urn:catalog:MO:Tropicos:102932905	Q76407	4031764868	2015-05-18	Antalaha. ""Macolline"", at the mouth of the Ankavanana River.	Peter B. Phillipson	http://www.tropicos.org/Specimen/102932905	Clerodendrum kamhyoae Phillipson & L.Allorge	MO	MG
urn:catalog:MO:Tropicos:102933078	Q107951	4032165886	2015-05-14	San Juan del General, Concesión del Proyecto Mina de Cobre Panamá, Río Botija.	José De Gracia;Irving Vergara-Pérez;Luis Rojas	http://www.tropicos.org/Specimen/102933078	Wettinia donosoensis De Gracia & Grayum	MO	PA
urn:catalog:MO:Tropicos:102933290	Q99566	4061939902	2011-07-31	Corregimiento La Encarnación; Parque Nacional Natural Las Orquídeas, camino entre el páramo del Almorzadero y la Cabaña de Calles.	Luisa Paola Pedraza;Julio C. Betancur B.;María F. González;Rafael Arévalo;David Sanín;Alfredo Zuloaga;Arley Duque;Javier Serna	http://www.tropicos.org/Specimen/102933290	Psammisia pinnata Pedraza	COL	CO
urn:catalog:MO:Tropicos:102933291	Q99566	4031896870	2011-07-31	Corregimiento La Encarnación; Parque Nacional Natural Las Orquídeas, camino entre el páramo del Almorzadero y la Cabaña de Calles.	Luisa Paola Pedraza;Julio C. Betancur B.;María F. González;Rafael Arévalo;David Sanín;Alfredo Zuloaga;Arley Duque;Javier Serna	http://www.tropicos.org/Specimen/102933291	Psammisia pinnata Pedraza	MO	CO
urn:catalog:MO:Tropicos:102933292	Q99566	4061212444	2011-07-31	Corregimiento La Encarnación; Parque Nacional Natural Las Orquídeas, camino entre el páramo del Almorzadero y la Cabaña de Calles.	Luisa Paola Pedraza;Julio C. Betancur B.;María F. González;Rafael Arévalo;David Sanín;Alfredo Zuloaga;Arley Duque;Javier Serna	http://www.tropicos.org/Specimen/102933292	Psammisia pinnata Pedraza	NY	CO
urn:catalog:MO:Tropicos:102933293	Q99566	4061927893	2011-07-31	Corregimiento La Encarnación; Parque Nacional Natural Las Orquídeas, camino entre el páramo del Almorzadero y la Cabaña de Calles.	Luisa Paola Pedraza;Julio C. Betancur B.;María F. González;Rafael Arévalo;David Sanín;Alfredo Zuloaga;Arley Duque;Javier Serna	http://www.tropicos.org/Specimen/102933293	Psammisia pinnata Pedraza	HUA	CO
urn:catalog:MO:Tropicos:102933300	Q99567	4061214045	2011-01-31	Corregimiento La Encarnación; Vereda Calles, Parque Nacional Natural Las Orquídeas, camino Calles-La Encarnación, después de la confluencia del río Polo y el río Calle y antes del río San Pedro, Sitio La Quiebra.	Luisa Paola Pedraza;Julio C. Betancur B.;María F. González;G. Giraldo;Fredy Gómez;Arley Duque;Javier Serna	http://www.tropicos.org/Specimen/102933300	Psammisia pseudoverticillata Pedraza	NY	CO
urn:catalog:MO:Tropicos:102933301	Q99567	4061812843	2011-01-31	Corregimiento La Encarnación; Vereda Calles, Parque Nacional Natural Las Orquídeas, camino Calles-La Encarnación, después de la confluencia del río Polo y el río Calle y antes del río San Pedro, Sitio La Quiebra.	Luisa Paola Pedraza;Julio C. Betancur B.;María F. González;G. Giraldo;Fredy Gómez;Arley Duque;Javier Serna	http://www.tropicos.org/Specimen/102933301	Psammisia pseudoverticillata Pedraza	HUA	CO
urn:catalog:MO:Tropicos:102933308	Q99568	4061212445	2011-07-31	Corregimiento La Encarnación; Parque Nacional Natural Las Orquídeas, camino entre el páramo del Almorzadero y la cabaña Calles.	Luisa Paola Pedraza;Julio C. Betancur B.;María F. González;Rafael Arévalo;David Sanín;Alfredo Zuloaga;Arley Duque;Javier Serna	http://www.tropicos.org/Specimen/102933308	Psammisia sophiae Pedraza	NY	CO
urn:catalog:MO:Tropicos:102933317	Q101658	4061939903	2011-01-27	Corregimiento La Encarnación, Vereda Calles, Parque Nacional Natural Las Orquídeas. Finca de Alfonso Pino, en la divisoria de aguas entre las quebradas La Virola y El Bosque, al noroccidente de la cabaña Calles.	Luisa Paola Pedraza;et al.	http://www.tropicos.org/Specimen/102933317	Satyria orquidiensis Pedraza	CAS	CO
urn:catalog:MO:Tropicos:102933318	Q101658	4061723893	2011-01-27	Corregimiento La Encarnación, Vereda Calles, Parque Nacional Natural Las Orquídeas. Finca de Alfonso Pino, en la divisoria de aguas entre las quebradas La Virola y El Bosque, al noroccidente de la cabaña Calles.	Luisa Paola Pedraza;et al.	http://www.tropicos.org/Specimen/102933318	Satyria orquidiensis Pedraza	COL	CO
urn:catalog:MO:Tropicos:102933319	Q101658	4031899974	2011-01-27	Corregimiento La Encarnación, Vereda Calles, Parque Nacional Natural Las Orquídeas. Finca de Alfonso Pino, en la divisoria de aguas entre las quebradas La Virola y El Bosque, al noroccidente de la cabaña Calles.	Luisa Paola Pedraza;et al.	http://www.tropicos.org/Specimen/102933319	Satyria orquidiensis Pedraza	MO	CO
urn:catalog:MO:Tropicos:102933320	Q101658	4061743879	2011-01-27	Corregimiento La Encarnación, Vereda Calles, Parque Nacional Natural Las Orquídeas. Finca de Alfonso Pino, en la divisoria de aguas entre las quebradas La Virola y El Bosque, al noroccidente de la cabaña Calles.	Luisa Paola Pedraza;et al.	http://www.tropicos.org/Specimen/102933320	Satyria orquidiensis Pedraza	NY	CO
urn:catalog:MO:Tropicos:102933321	Q101658	4061738065	2011-01-27	Corregimiento La Encarnación, Vereda Calles, Parque Nacional Natural Las Orquídeas. Finca de Alfonso Pino, en la divisoria de aguas entre las quebradas La Virola y El Bosque, al noroccidente de la cabaña Calles.	Luisa Paola Pedraza;et al.	http://www.tropicos.org/Specimen/102933321	Satyria orquidiensis Pedraza	HUA	CO
urn:catalog:MO:Tropicos:102933322	Q101658	4061214046	2011-01-27	Corregimiento La Encarnación, Vereda Calles, Parque Nacional Natural Las Orquídeas. Finca de Alfonso Pino, en la divisoria de aguas entre las quebradas La Virola y El Bosque, al noroccidente de la cabaña Calles.	Luisa Paola Pedraza;et al.	http://www.tropicos.org/Specimen/102933322	Satyria orquidiensis Pedraza	CUVC	CO
urn:catalog:MO:Tropicos:102933329	Q101659	4061723894	2007-12-13	Vda. La Magdalena. Camino de herradura desde La Magdalena al Río Ocaidó, pasando por el Alto del Caballo. Cuencas Ríos Orougo, Orouguito y Ocaidó.	Luisa Paola Pedraza;Julio C. Betancur B.;Fredy Gómez;Oscar Laverde	http://www.tropicos.org/Specimen/102933329	Satyria pterocalyx Pedraza	NY	CO
urn:catalog:MO:Tropicos:102933330	Q101659	4061926892	2007-12-13	Vda. La Magdalena. Camino de herradura desde La Magdalena al Río Ocaidó, pasando por el Alto del Caballo. Cuencas Ríos Orougo, Orouguito y Ocaidó.	Luisa Paola Pedraza;Julio C. Betancur B.;Fredy Gómez;Oscar Laverde	http://www.tropicos.org/Specimen/102933330	Satyria pterocalyx Pedraza	HUA	CO
urn:catalog:MO:Tropicos:102933343	Q91851	4061738066	2011-02-06	Corregimiento El Queremal, P.N.N. Farallones, Alto Anchicayá. Trail off of (upslope) Quebrada La Riqueza. Cordillera Occidental, vertiente occidental.	Frank Almeda;et al.	http://www.tropicos.org/Specimen/102933343	Miconia indicoviolacea Gamba, Almeda & Alvear	COL	CO
urn:catalog:MO:Tropicos:102933344	Q91851	4061214047	2011-02-06	Corregimiento El Queremal, P.N.N. Farallones, Alto Anchicayá. Trail off of (upslope) Quebrada La Riqueza. Cordillera Occidental, vertiente occidental.	Frank Almeda;et al.	http://www.tropicos.org/Specimen/102933344	Miconia indicoviolacea Gamba, Almeda & Alvear	NY	CO
urn:catalog:MO:Tropicos:102933345	Q91851	4061812845	2011-02-06	Corregimiento El Queremal, P.N.N. Farallones, Alto Anchicayá. Trail off of (upslope) Quebrada La Riqueza. Cordillera Occidental, vertiente occidental.	Frank Almeda;et al.	http://www.tropicos.org/Specimen/102933345	Miconia indicoviolacea Gamba, Almeda & Alvear	HUA	CO
urn:catalog:MO:Tropicos:102933346	Q91851	4061207781	2011-02-06	Corregimiento El Queremal, P.N.N. Farallones, Alto Anchicayá. Trail off of (upslope) Quebrada La Riqueza. Cordillera Occidental, vertiente occidental.	Frank Almeda;et al.	http://www.tropicos.org/Specimen/102933346	Miconia indicoviolacea Gamba, Almeda & Alvear	CUVC	CO
urn:catalog:MO:Tropicos:102933367	Q80013	4061812846	2012-05-17	Cordillera Occidental. Limits with the department of Antioquia, Natural Reserve Mesenia-Paramillo, path from Río San JUan to San Antonio del Chamí.	John L. Clark;et al.	http://www.tropicos.org/Specimen/102933367	Drymonia crispa Clavijo & J.L.Clark	COL	CO
urn:catalog:MO:Tropicos:102933368	Q80013	4031862608	2012-05-17	Cordillera Occidental. Limits with the department of Antioquia, Natural Reserve Mesenia-Paramillo, path from Río San JUan to San Antonio del Chamí.	John L. Clark;et al.	http://www.tropicos.org/Specimen/102933368	Drymonia crispa Clavijo & J.L.Clark	MO	CO
urn:catalog:MO:Tropicos:102933369	Q80013	4061980543	2012-05-17	Cordillera Occidental. Limits with the department of Antioquia, Natural Reserve Mesenia-Paramillo, path from Río San JUan to San Antonio del Chamí.	John L. Clark;et al.	http://www.tropicos.org/Specimen/102933369	Drymonia crispa Clavijo & J.L.Clark	US	CO
urn:catalog:MO:Tropicos:102933370	Q73609	4061927894	2012-02-08	Parque Nacional Natural Las Orquídeas, vereda Piedras, entre el extremo norte de la cuchilla de MOrro Pelao y La Mina.	María F. González;et al.	http://www.tropicos.org/Specimen/102933370	Burmeistera minutiflora Garzón & F.González	MA	CO
urn:catalog:MO:Tropicos:102933371	Q73609	4061160731	2012-02-08	Parque Nacional Natural Las Orquídeas, vereda Piedras, entre el extremo norte de la cuchilla de MOrro Pelao y La Mina.	María F. González;et al.	http://www.tropicos.org/Specimen/102933371	Burmeistera minutiflora Garzón & F.González	NY	CO
urn:catalog:MO:Tropicos:102933372	Q73609	4062181255	2012-02-08	Parque Nacional Natural Las Orquídeas, vereda Piedras, entre el extremo norte de la cuchilla de MOrro Pelao y La Mina.	María F. González;et al.	http://www.tropicos.org/Specimen/102933372	Burmeistera minutiflora Garzón & F.González	HUA	CO
urn:catalog:MO:Tropicos:102933697	Q108128	4032104024	2015-04-06	Secteur Bangengele; Parc National Proposé de la Lomami, ca. 4.3 km au NNE de Katopa (en ligne directe).	Roy E. Gereau;Marc S.M. Sosef;Gilbert Paluku;Jeanne Mbey;J. Amboko	http://www.tropicos.org/Specimen/102933697	Xenostegia lomamiensis Sosef & Gereau	MO	CD
urn:catalog:MO:Tropicos:102934674	Q87781	4061738120	1924-11-05	Upper Marañón, mouth of Rio Santiago, in upland forest.	G. Tessmann	http://www.tropicos.org/Specimen/102934674	Joosia dielsiana Standl.	NY	PE
urn:catalog:MO:Tropicos:102934778	Q102711	4061246758	1898	Sierra Nevada de Santa Marta, Las Nubes.	Herbert H. Smith	http://www.tropicos.org/Specimen/102934778	Serpocaulon tayronae D.Sanín	MPU	CO
urn:catalog:MO:Tropicos:102934779	Q102711	4061248178	1898	Sierra Nevada de Santa Marta, Las Nubes.	Herbert H. Smith	http://www.tropicos.org/Specimen/102934779	Serpocaulon tayronae D.Sanín	MICH	CO
urn:catalog:MO:Tropicos:102934780	Q102711	4062181291	1898	Sierra Nevada de Santa Marta, Las Nubes.	Herbert H. Smith	http://www.tropicos.org/Specimen/102934780	Serpocaulon tayronae D.Sanín	TEX	CO
urn:catalog:MO:Tropicos:102934781	Q102711	4061194906	1898	Sierra Nevada de Santa Marta, Las Nubes.	Herbert H. Smith	http://www.tropicos.org/Specimen/102934781	Serpocaulon tayronae D.Sanín	DAO	CO
urn:catalog:MO:Tropicos:102934783	Q102711	4061743929	1898	Sierra Nevada de Santa Marta, Las Nubes.	Herbert H. Smith	http://www.tropicos.org/Specimen/102934783	Serpocaulon tayronae D.Sanín	BR	CO
urn:catalog:MO:Tropicos:102934784	Q102711	4061738124	1898	Sierra Nevada de Santa Marta, Las Nubes.	Herbert H. Smith	http://www.tropicos.org/Specimen/102934784	Serpocaulon tayronae D.Sanín	CM	CO
urn:catalog:MO:Tropicos:102934785	Q102711	4061214090	1898	Sierra Nevada de Santa Marta, Las Nubes.	Herbert H. Smith	http://www.tropicos.org/Specimen/102934785	Serpocaulon tayronae D.Sanín	NY	CO
urn:catalog:MO:Tropicos:102934786	Q102711	4061812905	1898	Sierra Nevada de Santa Marta, Las Nubes.	Herbert H. Smith	http://www.tropicos.org/Specimen/102934786	Serpocaulon tayronae D.Sanín	ISC	CO
urn:catalog:MO:Tropicos:102935474	Q101590	4061194935	1973-05-19	Sierra Juárez, 0.5 mi W of Portezuelo de Jamau. Northernmost and highest known station.	Reid  Moran	http://www.tropicos.org/Specimen/102935474	Sanicula moranii P.Vargas, Constance & B.G.Baldwin	SD	MX
urn:catalog:MO:Tropicos:102935475	Q101590	4061926960	1973-05-19	Sierra Juárez, 0.5 mi W of Portezuelo de Jamau. Northernmost and highest known station.	Reid  Moran	http://www.tropicos.org/Specimen/102935475	Sanicula moranii P.Vargas, Constance & B.G.Baldwin	UC	MX
urn:catalog:MO:Tropicos:102935565	Q76728	4061738151	2012-05-19	Cordillera Central, road Ventanas to Briceño, before the quebrada El Oro.	John L. Clark;et al.	http://www.tropicos.org/Specimen/102935565	Columnea antennifera J.L.Clark & Clavijo	UNA	CO
urn:catalog:MO:Tropicos:102935566	Q76728	4061214120	2012-05-19	Cordillera Central, road Ventanas to Briceño, before the quebrada El Oro.	John L. Clark;et al.	http://www.tropicos.org/Specimen/102935566	Columnea antennifera J.L.Clark & Clavijo	COL	CO
urn:catalog:MO:Tropicos:102935567	Q76728	4031873755	2012-05-19	Cordillera Central, road Ventanas to Briceño, before the quebrada El Oro.	John L. Clark;et al.	http://www.tropicos.org/Specimen/102935567	Columnea antennifera J.L.Clark & Clavijo	MO	CO
urn:catalog:MO:Tropicos:102935568	Q76728	4061207869	2012-05-19	Cordillera Central, road Ventanas to Briceño, before the quebrada El Oro.	John L. Clark;et al.	http://www.tropicos.org/Specimen/102935568	Columnea antennifera J.L.Clark & Clavijo	NY	CO
urn:catalog:MO:Tropicos:102935569	Q76728	4061980614	2012-05-19	Cordillera Central, road Ventanas to Briceño, before the quebrada El Oro.	John L. Clark;et al.	http://www.tropicos.org/Specimen/102935569	Columnea antennifera J.L.Clark & Clavijo	US	CO
urn:catalog:MO:Tropicos:102935570	Q76728	4061927958	2012-05-19	Cordillera Central, road Ventanas to Briceño, before the quebrada El Oro.	John L. Clark;et al.	http://www.tropicos.org/Specimen/102935570	Columnea antennifera J.L.Clark & Clavijo	HUA	CO
urn:catalog:MO:Tropicos:102935660	Q100379	4031961916	1991-10-14	Vicinity of Hacienda San Jacinto, NE of Managua; degraded savanna-dry forest	Hugh H. Iltis;Bruce F. Benz;Alfredo Grijalva P.	http://www.tropicos.org/Specimen/102935660	Quadrella morenoi f. hastata Iltis	MO	NI
urn:catalog:MO:Tropicos:102935661	Q100379	4061194943	1991-10-14	Vicinity of Hacienda San Jacinto, NE of Managua; degraded savanna-dry forest	Hugh H. Iltis;Bruce F. Benz;Alfredo Grijalva P.	http://www.tropicos.org/Specimen/102935661	Quadrella morenoi f. hastata Iltis	US	NI
urn:catalog:MO:Tropicos:102935704	Q75747	4061939965	2004-10-25	Barry M. Goldwater military RAnge, Coyote Wash at Camilno del Diable, bottom of Legugilla Valley, WE of Tinajas Atlas	Richard S. Felger	http://www.tropicos.org/Specimen/102935704	Chamaesaracha felgeri B.L.Turner	ASU	US
urn:catalog:MO:Tropicos:102935705	Q75747	4061723957	2004-10-25	Barry M. Goldwater military RAnge, Coyote Wash at Camilno del Diable, bottom of Legugilla Valley, WE of Tinajas Atlas	Richard S. Felger	http://www.tropicos.org/Specimen/102935705	Chamaesaracha felgeri B.L.Turner	ARIZ	US
urn:catalog:MO:Tropicos:102936640	Q95369	4061194984	1972-02-18	Carretera a Mundo Nuevo, 14 km E of L Calera.	Arthur S. Barclay;Pedro Juajibioy C.;José de Saldanha	http://www.tropicos.org/Specimen/102936640	Palicourea murciae C.M.Taylor	US	CO
urn:catalog:MO:Tropicos:102936851	Q95378	4061744008	1944-11-01	Eastern slope of Cordillera, valley of ríos Negro and Chupianza, on trail from Sevilla de Oro to Méndez. Between Hacienda Chontal and Santa Elena.	Wendell H. Camp	http://www.tropicos.org/Specimen/102936851	Palicourea pachystipula C.M.Taylor	US	EC
urn:catalog:MO:Tropicos:102936859	Q95293	4031761030	2011-06-01	Parroquia: Valladolid. Reserva Biologica Tapichalaca (Fundación de Conservación Jocotoco). Sendero Las Pavas (from main highway to bus stop).	John L. Clark;et al.	http://www.tropicos.org/Specimen/102936859	Palicourea bullulata C.M.Taylor	MO	EC
urn:catalog:MO:Tropicos:102936884	Q107408	4061744010		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936884	Verbesina strotheri Panero & Villaseñor	MEXU	MX
urn:catalog:MO:Tropicos:102936885	Q107408	4061738210		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936885	Verbesina strotheri Panero & Villaseñor	QCA	MX
urn:catalog:MO:Tropicos:102936886	Q107408	4061214179		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936886	Verbesina strotheri Panero & Villaseñor	MICH	MX
urn:catalog:MO:Tropicos:102936887	Q107408	4061812993		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936887	Verbesina strotheri Panero & Villaseñor	RSA	MX
urn:catalog:MO:Tropicos:102936889	Q107408	4061980671		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936889	Verbesina strotheri Panero & Villaseñor	CAS	MX
urn:catalog:MO:Tropicos:102936890	Q107408	4061928001		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936890	Verbesina strotheri Panero & Villaseñor	ENCB	MX
urn:catalog:MO:Tropicos:102936891	Q107408	4061160838		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936891	Verbesina strotheri Panero & Villaseñor	COL	MX
urn:catalog:MO:Tropicos:102936892	Q107408	4062186362		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936892	Verbesina strotheri Panero & Villaseñor	MA	MX
urn:catalog:MO:Tropicos:102936893	Q107408	4061194996		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936893	Verbesina strotheri Panero & Villaseñor	MY	MX
urn:catalog:MO:Tropicos:102936894	Q107408	4061927014		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936894	Verbesina strotheri Panero & Villaseñor	TENN	MX
urn:catalog:MO:Tropicos:102936895	Q107408	4061744011		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936895	Verbesina strotheri Panero & Villaseñor	SI	MX
urn:catalog:MO:Tropicos:102936896	Q107408	4061738211		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936896	Verbesina strotheri Panero & Villaseñor	UC	MX
urn:catalog:MO:Tropicos:102936897	Q107408	4061214180		Mts WSW of San Cristóbal de Las Casas, along trail to San Lucas, approx. 200 m. W of sewage tunnel entrance.	José L. Panero;Antonio Salinas T.	http://www.tropicos.org/Specimen/102936897	Verbesina strotheri Panero & Villaseñor	US	MX
